name,country,city,location,exh,exhSeoId
Deutsche Stiftung Sail Training 'Alexander von Humboldt II',Germany,Bremerhaven,Hall 14 / E03,boot2026.3045015,t9HlJlLeQ0Stes2XzHMqzg
DEUTSCHE YACHTEN,Germany,Hamburg,Hall 7a / G08,boot2026.3057445,9W4mhH3uTsu64GG3BeE2vw
DEUTSCHE YACHTEN,Germany,Hamburg,Hall 7a / G02,boot2026.3057441,B8l9V0q0TbiFSjvcuJ0dXQ
Deutsche Yngling Klassenvereinigung DYKV e.V.,Germany,Moers,Hall 15 / E21,boot2026.3046186,b9svSMWZQSe1DIM5Qws6MQ
Deutscher Kanu-Verband e.V.,Germany,Duisburg,Hall 14 / D48,boot2026.3048523,avGDbu4rRWOAGnLktggSPg
Deutscher Motoryachtverband e.V.,Germany,Duisburg,Hall 3 / D90,boot2026.3058174,Dr4sfcP0RamUbNqOWes7sg
Deutscher Segler-Verband e.V. (DSV),Germany,Hamburg,Hall 15 / E23,boot2026.3050287,jxzjlDkOTp2fvnC1rRE9lg
Deutscher Unterwasser Club Düsseldorf e.V. (DUC),Germany,Düsseldorf,Hall 12 / A46,boot2026.3048244,w4DLim8zSDKxwiLCAcblwA
Deutscher Wasserski & Wakeboard Verband e.V.,Germany,Frankfurt/M.,Hall 17 / D66,boot2026.3059528,Ngu2MamLTiypy1wWvDWhYw
Deutscher Wetterdienst (DWD) Seeschifffahrtsberatung,Germany,Hamburg,Hall 14 / D41,boot2026.3048038,t8oCoYUrTVO0MgJAb53LCg
Deutsches Drachengeschwader e.V.,Germany,Utting,Hall 15 / C21,boot2026.3058555,xuWPN5urR8ShHNqXhDxxgg
Deutsches Rotes Kreuz Landesverband Nordrhein e.V. Wasserwacht,Germany,Düsseldorf,Hall 14 / A20..A23,boot2026.3047146,oHBRdnlfSZOva3S5klPvyA
Deutsches Rotes Kreuz Landesverband Nordrhein e.V. Wasserwacht,Germany,Düsseldorf,Hall 11 / E32,boot2026.3047147,yBDJvKC1ROCF8K0rIDnsNw
DEWJET ELEKTRİKLİ MOTOR ÜRETİMİ SANAYİ VE TİCARET AŞ,Türkiye,Konya,Hall 10 / F63,boot2026.3062321,ofsoIpTIRiylzgJpja6N3g
DEXLIT GmbH,Germany,Norderstedt,Hall 5 / B44,boot2026.3048407,Uz8aMS93TaCmukf7in8ZUA
DIGITAL YACHT LTD,United Kingdom of Great Britain and Northern Ireland,Bristol,Hall 10 / D16,boot2026.3047587,WdT9tpudTnOCXHSO3qqt6g
Dimension-Polyant GmbH,Germany,Kempen,Hall 10 / F56,boot2026.3050384,lBFJbM7yQ7mkqeWcaSUxSg
"DinghyGo, the inflatable 3-in-1 sailboat",Netherlands,Lemmer,Hall 15 / B40,boot2026.3051838,Nb3ikewkQFWIx3Ias9kVng
Dive & Smile AQUILA BOAT,Egypt,Safaga,Hall 11 / K69,boot2026.3064264,O64LB5lVS8edAxqnyZJ7TQ
Dive Away BV I like Liveaboard,Belgium,Opwijk,Hall 11 / K55,boot2026.3063141,ppduO1gGT3eWvGg9BQGHoA
Dive Center,Germany,Düsseldorf,Hall 12 / A71..J71,boot2026.3056287,b2YQN9SCQZCPBq5xc2dB6g
Dive club for touristic investment Ahmed shawky,Egypt,Red Sea,Hall 11 / H54,boot2026.3054222,x8Pm8sPwQFmdXmfiU4oAAA
Dive Damai Alberto Reija,Indonesia,Sanur,Hall 12 / J23,boot2026.3058962,iIuwjqwyQKahEwl7OoyCSg
Dive Division,Curaçao,Willemstad,Hall 12 / J32,boot2026.3060267,M8dYQJlfRgO1N4XPxBc4WQ
DIVE GAIA PTE LTD,Singapore,Singapore,Hall 12 / H41,boot2026.3048235,FiYDCUkKQ9qx7NQ9a6E2zg
Dive Industries S.r.l.,Italy,Follonica (GR),Hall 12 / A19,boot2026.3047714,YaNIZsX3QZWMr1YZP5Xvcg
Dive Into Indonesia,Indonesia,"Bitung, North Sulawesi",Hall 12 / A49,boot2026.3064262,e67tAOk6R4aSXbDzZEbmXg
Dive-Sticker Julia Dupper,Switzerland,Goldach,Hall 12 / A70,boot2026.3047576,b77rM320SmiUF1dHarUtUQ
dive2gether.net Tauchsport GmbH,Germany,Mönchengladbach,Hall 12 / J05,boot2026.3048030,NB06Fd1BQ4umwoiu37qbJg
DiveAssure Association LLC,USA,"St. Louis, MO",Hall 12 / A69,boot2026.3058691,DrIFGCWjSSycvaHEmM9rpg
DiveAssure Association LLC,USA,"St. Louis, MO",Hall 12 / A69,boot2026.3058691,DrIFGCWjSSycvaHEmM9rpg
Divepoint Maldives Waterproofsports Pvt. Ltd.,Maldives,Guraidhoo,Hall 12 / E51,boot2026.3063020,1veycfQNQLWjBgjQ2Qv7Cw
DiverDesign - Hafner Hafner-Technik,Switzerland,Rotkreuz,Hall 12 / E34,boot2026.3063854,ucnoznI5T7qgsJnWhgxRWw
Divin' Giens,France,Hyeres,Hall 12 / A31.7,boot2026.3054534,3cYvEsEJS5SJ5OXmhW6wEw
DIVING REALITY Training Club,Mexico,"Solidaridad, Quintana Roo",Hall 12 / B19,boot2026.3058693,d0WpGS6LQamm7ZjesSGdMQ
Diving the Crab,Kenya,Diani,Hall 12 / E68.1,boot2026.3056442,ERd5tKFoROKM15kDOkAibw
Diving with us SL,Spain,Lanzarote,Hall 12 / E68.5,boot2026.3065370,0WTKGbNBTEWF4MdbZp3oRQ
Diving.de Waterworld-Divingcenter S.A.E. Egyptian Joint Stock Company,Egypt,El Quseir,Hall 12 / A31.10,boot2026.3056549,16XPJEFJQHSttE1xWC1jmQ
DLAGOON DIVE RESORT PT,Indonesia,Bitung,Hall 12 / A41,boot2026.3057081,WUp93IOKQ6SAPsPVmFsGMA
DMS Holland Dynamic Marine Systems B.V.,Netherlands,' Hertogenbosch,Hall 7a / E23..E27,boot2026.3044889,Cwquqjp6RNO29TDG8OOAhg
Dockmate,Belgium,Kampenhout,Hall 7a / E21,boot2026.3048392,S2T6R36qSKeE4rOvQ9mfbQ
Dockmate,Belgium,Kampenhout,Hall 7a / E21,boot2026.3048392,S2T6R36qSKeE4rOvQ9mfbQ
DOCKMATE,Belgium,Kampenhout,Hall 7a / E21,boot2026.3048392,S2T6R36qSKeE4rOvQ9mfbQ
Doll & Behr Eenmanszaak,Netherlands,Hooghalen,Hall 11 / A49,boot2026.3058510,7QsqIkJTQpGpAWafazecBQ
DOLPHIN SPEED BOATS Eng. Ghada Elbagouri,Egypt,Alexandria,Hall 3 / A19,boot2026.3047863,HaGclGQzRHurf359nRU0iQ
"Doni Co., Ltd",China,Yangzhou,Hall 11 / H42,boot2026.3054584,cBTcDmqASOK8j2LpXLGHSA
"Doni Co., Ltd",China,Yangzhou,Hall 11 / H42,boot2026.3054584,cBTcDmqASOK8j2LpXLGHSA
Donnerberg Svetozar Grbic e.K.,Germany,Dörfles-Esbach,Hall 11 / H65,boot2026.3049008,aqj8uYlNQlGsXo5UKtx5bw
Douglas Gill International Limited,United Kingdom of Great Britain and Northern Ireland,Nottingham,Hall 10 / C40,boot2026.3056587,1lIhJpVQSb20FD71GYOBvQ
Dr. Ing. h.c. F. Porsche Aktiengesellschaft,Germany,Stuttgart,Hall 5 / C19,boot2026.3058984,SzkBLHJ1T4qY1xqSfl0qrw
Dr. Ing. h.c. F. Porsche AG,Germany,Stuttgart,Hall 5 / C19,boot2026.3058984,SzkBLHJ1T4qY1xqSfl0qrw
Dracan Marine Sp. z o. o.,Poland,Ostróda,Hall 4 / D20,boot2026.3047851,k5B3AkzkQASKNv3hILAnVQ
DRB CONCEPT,France,Quimperlé,Hall 7a / E04,boot2026.3063478,m6NusyUDSHqXhPxqspsNBA
DREAM YACHT,France,Saint Mandrier Sur Mer,Hall 13 / B15,boot2026.3058520,LFTGPAeaTpeY98KYP75f1Q
Dream Yacht Méditerranée SARL,France,Saint Mandrier Sur Mer,Hall 13 / B15,boot2026.3058520,LFTGPAeaTpeY98KYP75f1Q
Drettmann Yachts GmbH,Germany,Bremen,Hall 7a / G08,boot2026.3057548,94OS5AQATxakM5TdmX3mag
Drinkwaard Marine,Netherlands,Sliedrecht,Hall 10 / E41,boot2026.3047572,V6Mi6fWkSEOkH724mqHEyg
Drinkwaard Marine BV,Netherlands,Sliedrecht,Hall 10 / E41,boot2026.3047572,V6Mi6fWkSEOkH724mqHEyg
DST Entwicklungszentrum für Schiffstechnik und Transportsysteme e. V,Germany,Duisburg,Hall 15 / C58,boot2026.3050285,NmOd8zkNQlC29UvCZsJV6w
DUBROVNIK & NERETVA COUNTY TOURIST BOARD,Croatia,Dubrovnik,Hall 13 / A33,boot2026.3064890,opPNvOs4QXGb3mR4LfGx8g
Dubrovnik Yachting doo,Croatia,Mokošica,Hall 13 / A33,boot2026.3064887,4nYpoWomSEyZHawSUIXKrg
Duchy Motor Launches,United Kingdom of Great Britain and Northern Ireland,Falmouth,Hall 1 / A16,boot2026.3050304,8cB5diIEQBGgF6ZCsX81ug
Ducks Diving,Egypt,Port Safaga,Hall 12 / A31.1,boot2026.3055762,Hm5RsqqqSvuvZ6LzxXq72A
DuFLEX,Germany,Wesel,Hall 11 / A23,boot2026.3047356,Y4e9uDW0Sla8fK7oTfOO6A
Dufour Yachts SAS,France,Perigny Cedex,Hall 16 / B39,boot2026.3057099,8Jvv4aQZTuqusRBuo8YR1g
Dun Laoghaire Yacht Services Ltd MGM Boats,Ireland,Dublin,Hall 5 / E45,boot2026.3045474,Mus4ciTGRO6ZkF6HwguNFw
Düsseldorfer Yachtclub e.V.,Germany,Düsseldorf,Hall 15 / C40,boot2026.3047859,zG1OrrnST9aaLo4g2Y6fjQ
DYAS Klassenvereinigung e.V.,Germany,Schnaitach,Hall 15 / G21,boot2026.3047161,thqUZcDyQQi939I1q8pTeg
DYK-LEIF AB Dive Resorts Sweden,Sweden,Hamburgsund,Hall 12 / A31.26,boot2026.3056555,MT6BjzhrQm6Php4RPHyiWw
DYNAMICNORD GmbH,Germany,Bruckmühl,Hall 12 / E52,boot2026.3046891,zA3Q0AwKR7y6UcOIiGoI7w
Earth Explorers Travel and Tours,Philippines,"Tagbilaran, Bohol",Hall 12 / A35,boot2026.3066664,qdsDCJ15QJGB9jIcnUbbew
Easy Diving Dauin Coporation (former Div e Society Dauin),Philippines,Dauin,Hall 12 / A35,boot2026.3066665,T8nEA34fSsOmq1quyZ09hw
Easydive SRL,Italy,Cervia (RA),Hall 11 / I23,boot2026.3048157,wUAce47pQiyivK6RS5ZEjw
Easysea,Liechtenstein,Eschen,Hall 11 / B23,boot2026.3049015,VPlzuj29Sha2nKjj9wDzMQ
Edelstahl-Haese Edelstahlverarbeitung Frank Dietmar Haese,Germany,Woltersdorf,Hall 10 / F06,boot2026.3054238,KNOhHv34Q7q68kMuEey2Fg
edwardsmay.eu,France,Grenoble,Hall 13 / C51.1,boot2026.3064270,lTzGCB7KRL6MrAUe82J83w
edwardsmay.eu David Edwards-May,France,Grenoble,Hall 13 / C51.1,boot2026.3064270,lTzGCB7KRL6MrAUe82J83w
EFTM - Dyneema standing rigging,French Polynesia,Arue,Hall 10 / E67,boot2026.3048831,T9HcaAOgRrWULVu5Zgx8CA
EGE SANCAK YATÇILIK TUR.İNS.OTM.GIDA SAN. TIC AS,Türkiye,Izmir,Hall 1 / B16,boot2026.3045968,SxJOHZBvTr2wjrAtCQ7p5w
EGOCHARTER PC Iryna Bortnyk,Greece,Athens,Hall 13 / B70,boot2026.3048765,EIj11OUHT5SuUUcYwS8QJA
Egypt Sea Explorer EMT,Egypt,El Quseir -Sea Red Sea,Hall 12 / A05,boot2026.3063142,I7S058J2SEeny3RQdILYJQ
Egyptian Tourism Authority,Egypt,Cairo,Hall 11 / K69,boot2026.3059474,rQ80no1OQbCg07VAr3qZkg
EK Marine Service OHG,Germany,Neustadt,Hall 3 / C32.4,boot2026.3063253,2HDl0SBmROiAWXAWjL0LaQ
EKÜ-Sport Gunnar Kühn e.K. Deutschlands größtes Kanu und Kajak Spezialgeschäft,Germany,Eicklingen,Hall 14 / D52,boot2026.3064203,uzg7s8hcRBC1421VhcVDnw
ElasmOcean e.V.,Germany,Langenfeld,Hall 11 / K21,boot2026.3046725,mnule8V8T8GbEsVoUrbyzg
Elettromedia SpA,Italy,Potenza Picena,Hall 10 / C26,boot2026.3046615,0jqff7PATy6ISXgWmzrNkw
Elling Shipbuilding bv,Netherlands,Aalst,Hall 1 / B18,boot2026.3047439,QwEmwYhCRWyFEGsz05dw0A
Elvstrøm Sails A/S,Denmark,Aabenraa,Hall 10 / F18,boot2026.3048233,4BGHGM0IRnqlFSRTmY3zYg
Elvstrom Sailwear A/S,Denmark,Aabenraa,Hall 10 / F16,boot2026.3048230,Y7dekTe6SKiatraTG5s4nw
"Emperor Liveaboards, Dive Centres & Scuba Courses",Indonesia,Denpasar,Hall 12 / E51,boot2026.3065948,XYk0UGlMSPevP4yQnpiaIA
ENGEL by HOECO,Austria,Ebreichsdorf,Hall 10 / E71,boot2026.3048827,wisC7cgORmejZ7Q43UuNHQ
enteron®,Germany,Teltow,Hall 10 / F31,boot2026.3046618,LE1AAqSyRbq1xFCmtZd6oQ
ENTERPRISE GREECE SA,Greece,Athens,Hall 10 / E76,boot2026.3060084,5VNURrLBSZykfSGYSE9oyg
EPEX,Denmark,Aabenraa,Hall 10 / F18,boot2026.3048233,4BGHGM0IRnqlFSRTmY3zYg
EPIFANES,Germany,Wesel,Hall 11 / A23,boot2026.3047356,Y4e9uDW0Sla8fK7oTfOO6A
ePropulsion,Netherlands,Sliedrecht,Hall 10 / E41,boot2026.3047572,V6Mi6fWkSEOkH724mqHEyg
ePropulsion Technology Limited,China,"Dongguan, Guangdong province",Hall 10 / D42,boot2026.3047509,21zTJiR3QQ6IWT1U9owaZQ
ERpro Single Member PC,Greece,Athen,Hall 7a / C09,boot2026.3060089,q1YZfvQSQjW6zhLtIU4omA
ESEA BOATS B.V.,Netherlands,Amsterdam,Hall 4 / E04,boot2026.3045314,FsFKl3ILQqCcoFg8yoC9ng
Estaleiro Schaefer Yachts S/A,Brazil,Palhoça,Hall 5 / A21,boot2026.3047474,n4rC3O0BQ3u3NXANJfS6sA
Estonian Business and Innovation Agency,Estonia,Tallinn,Hall 9 / E41,boot2026.3049816,hlYGqBGsSue06Pl8oulU4A
Estonian Business and Innovation Agency,Estonia,Tallinn,Hall 16 / D53,boot2026.3049977,XlKId7x1QuuRsXXi6yt7Wg
Euro-Divers pvt Ltd.,Maldives,Malé,Hall 12 / G57,boot2026.3047512,sUlJXu75QDCZWVvmk7fzUw
Europe Marine GmbH & Co. KG,Germany,Budenheim,Hall 3 / B29..B30,boot2026.3062885,IAuPW5lpTpWjnNaJk5Ljng
European Waterways Map,France,Grenoble,Hall 13 / C51.1,boot2026.3064270,lTzGCB7KRL6MrAUe82J83w
Eurosunservice S.a.s.,Italy,Trento,Hall 11 / A11,boot2026.3050324,JIoQaTOYTuKrHhzguW7aYg
Evene Ltd.,United Kingdom of Great Britain and Northern Ireland,Oxfordshire,Hall 5 / D03,boot2026.3057638,TMFlJ6yxSbWycYJlnkdG6Q
Evodecking,Netherlands,Wijchen,Hall 11 / B37,boot2026.3044572,PAeIlCM6SzCvUA2NUgsLQA
EVOXIA Claudio Gai,Italy,Bruino,Hall 1 / B02,boot2026.3065050,kkrA6WL2RdColdLbnVbzqA
EWINCHER SAS,France,Hyeres,Hall 10 / F76,boot2026.3047547,GUAbgBBeRLSXtOpms9oBGg
Exalto Industrie- en Handelsonderneming BV,Netherlands,Hardinxveld-Giessendam,Hall 10 / B62..B74,boot2026.3047558,bNUZCyq2R6ifESPM1vAxaw
Excess,France,Bordeaux Cedex,Hall 16 / C39,boot2026.3059136,1CwaTV8rQP2SCoFN8Aa1Mw
Expert-Tours Owner Rainer Schimpf,South Africa,Langebaan,Hall 12 / A31.25,boot2026.3054373,6ZXHOhEkRzKcLKlyUDedbg
EXPLOMAR ENERGY TECHNOLOGY Co. Ltd.,China,Shanghai,Hall 4 / B01,boot2026.3054468,dkbMBsMWS5K5KJ0mLSXZdg
F2 ECO,Austria,Wien,Hall 10 / H42,boot2026.3046634,msAz6EBpSfeYLKSWC5I2Yw
F2 Fun & Function GmbH,Germany,Hof,Hall 17 / D61,boot2026.3049129,Y5KTYpIkTDWCskt65Hc3Sw
F2 Fun & Function GmbH,Germany,Hof,Hall 17 / C05,boot2026.3049903,Zyw3ZYFVT6iGoJLFWOcV8w
F2 Fun & Function GmbH,Germany,Hof,Hall 17 / C11,boot2026.3049902,SqoMDBn6R1CFUVpj9yKg1A
F2 Fun & Function GmbH,Germany,Hof,Hall 17 / B11,boot2026.3057678,65PMKTbyQQyvFD0vHD4K4w
Fa. Bella Casa Alexandra Grünewald,Germany,Michelstadt,Hall 11 / C04,boot2026.3051105,GSsCZnnyQ8m7d99a3chU9Q
Faber+Münker,Germany,Kiel,Hall 10 / H22,boot2026.3055105,m0YirUclSuCIgaoCTjNzzg
Fachhochschule Furtwangen,Germany,Furtwangen,Hall 11 / E04,boot2026.3063939,iHPqYBZ2S1ixePi2wt6dSA
Fachverband Seenot- Rettungsmittel e.V. (FSR),Germany,Köln,Hall 10 / H62,boot2026.3048012,pQ5qR5XaQ1SkFReiclAfFQ
Facnor SAS,France,Saint-Vaast-la-Hougue,Hall 10 / D56,boot2026.3067137,TVIPz0AySSawpAcgiBlqEA
Fair Winds Collective & Enkhuizer Zeevaartschool,Netherlands,Enkhuizen,Hall 11 / E04,boot2026.3061380,SluHQv1RQ8uE8qFDmYb1mw
FAMARASPIRIT Tania Candela,Spain,Caleta de Famara Lanzarote,"Hall 7, level 0 / D24",boot2026.3049391,bdIr3iUkQl6Q3Wt68wsm1w
FAREAST,China,Shanghai,Hall 16 / A53..A54.1,boot2026.3059911,Y7S4udT7RQGK6uPDWhr9aw
FASTMAST Rainer Petras,Germany,Oberhausen,Hall 11 / A32,boot2026.3057449,5KHSYG2LQu6G2lefCOLS5g
FB Imray Laurie Norie & Wilson GmbH,Austria,Wien,Hall 10 / D55,boot2026.3066663,oLAwhh58Ty2IMIvFycZ0VQ
FEELFREE SARL,France,Saint Malo,Hall 11 / C42,boot2026.3047551,nVjDFafhRQyK0Yts7aUQpA
Fenderbrett,Germany,Köln,Hall 11 / H29,boot2026.3063416,wHFlUW8FQrK01gmYglawlw
Fenderbrett,Germany,Köln,Hall 11 / H29,boot2026.3063416,wHFlUW8FQrK01gmYglawlw
Fenderbrett Stephan Perband,Germany,Köln,Hall 11 / H29,boot2026.3063416,wHFlUW8FQrK01gmYglawlw
FENDERTEX® SAS,France,Aire Sur la Lys,Hall 11 / A46,boot2026.3044882,dyK9H3flRiaEqZCA7P7wJA
FERRETTI GROUP,Italy,Cattolica (RN),Hall 6 / D28,boot2026.3048111,j5c8ahzjQ8uHDd5MELrfEQ
FERRETTI GROUP,Italy,Cattolica (RN),"Hall 6, gallery / 6116",boot2026.3064095,bFGhofwbRTu91Li7l6IwYg
FERRETTI GROUP,Italy,Cattolica (RN),Hall 6 / D28,boot2026.3048111,j5c8ahzjQ8uHDd5MELrfEQ
FERRETTI GROUP,Italy,Cattolica (RN),"Hall 6, gallery / 6116",boot2026.3064095,bFGhofwbRTu91Li7l6IwYg
Ferretti S.p.A,Italy,Cattolica (RN),Hall 6 / D28,boot2026.3048111,j5c8ahzjQ8uHDd5MELrfEQ
Ferretti S.p.A,Italy,Cattolica (RN),"Hall 6, gallery / 6116",boot2026.3064095,bFGhofwbRTu91Li7l6IwYg
FERROPILOT / ELNA GmbH,Germany,Tangstedt,Hall 10 / C17,boot2026.3047566,yGH7tua5QmGn2qlCHSlQvA
Festrumpfschlauchboote RIBJACK,Germany,Zülpich,Hall 3 / C32.1,boot2026.3060700,PgfkwCiQSOKfEjHwSdNj1Q
Fethiye Yatcilik. Ltd.Sti,Türkiye,Fethiye - Mugla,Hall 12 / J42,boot2026.3057452,BZ1AZF6BR7yTmvugNJ4ujw
Fibrafort / Granfort Boats Ltda.,Brazil,Itajai,Hall 1 / A56,boot2026.3064926,3SuoJPboTE6u8eWYsnxalg
FibuMAR Handelsgesellschaft AG,Liechtenstein,Eschen,Hall 11 / B23,boot2026.3049015,VPlzuj29Sha2nKjj9wDzMQ
Finclip s.r.l.,Italy,Milano,Hall 12 / D49,boot2026.3046614,cFvu6llzQQCRofS3jxBk0A
Finnish Marine Industries Federation FINNBOAT,Finland,Helsinki,Hall 1 / C52,boot2026.3049105,oLheALUESP6sRWfU95UAnw
Firma Sven Trempeck Bootsausrüstung 'Bedflex / Trempeck',Germany,Frickingen,Hall 11 / H37,boot2026.3049006,5poFdUNKSpCIZt7kRDbFnA
Fischer Panda,Germany,Paderborn,Hall 10 / A39,boot2026.3047720,qZNbkuDmRLS6f71Ed0MoeA
Fischer Panda GmbH,Germany,Paderborn,Hall 10 / A39,boot2026.3047720,qZNbkuDmRLS6f71Ed0MoeA
Fischers Fritze GmbH,Germany,Köln,Hall 11 / C38,boot2026.3044175,DcGki6ekTyqW5t2Sr5MsGQ
Fitech IP68,Germany,Düsseldorf,Hall 11 / H18,boot2026.3048205,cdvge9ebShqUFPL5PygHDg
FJORD,Germany,Greifswald,Hall 5 / C22,boot2026.3051839,115ZoqeYRCCI7oUtqsR4cw
FJORD,Germany,Greifswald,Hall 5 / C22,boot2026.3051839,115ZoqeYRCCI7oUtqsR4cw
Flammkraft GmbH,Germany,Münster,Hall 11 / E64,boot2026.3054916,eAITpv3YR3SnzLcklNVU5w
Fleming Yachts Europe Ltd.,United Kingdom of Great Britain and Northern Ireland,Southampton,Hall 6 / D05,boot2026.3051548,4rulj70GROygAlxlCwrOYQ
Flexima,Austria,St. Andrä/Lav.,Hall 11 / C56,boot2026.3048995,6qW6MKtWQbGZXuEplHw2BA
Flexiteek International Ltd.,United Kingdom of Great Britain and Northern Ireland,Tollesbury,Hall 11 / B55,boot2026.3045960,Jmefv3y0TbSJfgWWOGlHjg
Flexofold ApS,Denmark,Vejle,Hall 10 / D40,boot2026.3056589,ojrldkLbQYymeiIRFbMZng
FLIN solar GmbH,Germany,Kiel,Hall 10 / F64,boot2026.3054716,2j6JRZleTresDgqRUxWB2A
FLIN solar GmbH,Germany,Kiel,Hall 11 / E04,boot2026.3064306,AZ9AzQ7ZQvyfd286OfKuOw
Fliteboard Europe B.V,Netherlands,Amsterdam,Hall 15 / A41.6,boot2026.3067056,98SOY3pISOSW2Axs1RIgEA
Fliteboard Europe B.V,Netherlands,Amsterdam,Hall 3 / B71.2,boot2026.3049116,QT8qsmT9Q2OuDeCDxvaNYQ
FLL - Marine GmbH,Germany,Leverkusen,Hall 3 / C32.9,boot2026.3060701,RGhc6uDpQ3efwOFU5Qs1KA
Floating Homes GmbH,Germany,Verden,Hall 13 / E33,boot2026.3048822,JNHpAoEqQaW1jS4AzJKXuA
Flynt Yachts,Netherlands,Raalte,Hall 5 / E46,boot2026.3049052,y2EaUdsTThCLvFg3j9IlOw
Focus 30,Poland,Lodz,Hall 15 / A40,boot2026.3055112,us8zzoCOS52wnhUADeu3mg
Focus 750 performance,Poland,Lodz,Hall 15 / A40,boot2026.3055112,us8zzoCOS52wnhUADeu3mg
Foil Drive,Netherlands,Hillegom,Hall 17 / D39,boot2026.3047605,TgAOQuHETBuJ2rVgtJPzHw
Foil Drive Europe BV,Netherlands,Hillegom,Hall 15 / A41.5,boot2026.3066267,spj8gHg3SPmdFXMYmw2UwA
Fore Runner Craft,USA,Santa Ana,Hall 9 / C77,boot2026.3064153,cNJB2BoQTXCIp9fMT8aBOg
Foresti & Suardi S.p.A.,Italy,Predore (BG),Hall 10 / C59,boot2026.3046888,4FQNQWVlTZueStk3FefFXw
Fórum Oceano - Associação da Economia do Mar Nautical Portugal,Portugal,Leça da Palmeira,Hall 13 / A57,boot2026.3067469,FmLWN8R4Th6BNp7C8XSMng
Forward WIP,Switzerland,Rolle,Hall 17 / B36,boot2026.3058857,39hg4LJkTea8oiSMpuBvgA
FotoFairsicherung FairSicherungsladen Freiburg GmbH & Co. KG,Germany,Freiburg,Hall 12 / A31.13,boot2026.3056546,mhRYT6WWRDimkcflOpF3bg
Fountaine Pajot S.A.,France,Aigrefeuille,Hall 16 / B39,boot2026.3064719,sI3QRrl4SLqGH6yAuhrNCA
Fourth Element Ltd.,United Kingdom of Great Britain and Northern Ireland,Helston,Hall 12 / E31,boot2026.3047505,IXAIsmPpRd22TjwQqtUKWg
FOURWINNS,France,Dompierre-Sur-Yon,Hall 1 / B54,boot2026.3051983,BS3FdHPoToyt4FP4hgGRkg
Franz & Eberhard Schmitz GmbH Versicherungsvermittlung - VVS,Germany,München,Hall 10 / H48,boot2026.3053412,cAcGeIRWQFe6TBpa1mPejA
Frauscher Bootswerft GmbH & Co. KG,Austria,Ohlsdorf,Hall 5 / C21,boot2026.3057374,c73HY9gTRgaY7ScahamlZQ
Freedom Divers Safaga Gbr,Egypt,Port Safaga,Hall 12 / B19,boot2026.3058694,aJwDbJHQTquX4CfGQnFyQQ
"Frey Software, Manuel Frey",Germany,Dornstetten,Hall 15 / D40,boot2026.3062917,2attBPykRtuAL5KySIxttg
Frisch Professional Solutions,Germany,München,Hall 10 / H24,boot2026.3065715,tjIs4ivHQ32kE6nzN298VA
fs NAUTICA di Sabato Fabio,Italy,Lecce,Hall 10 / F65,boot2026.3044561,KDQntgpYTM2joBfn5uGYbQ
FS YACHTS,Brazil,Biguacu,Hall 1 / A50,boot2026.3065049,DWvfSoBcTvGOQjpBShUJhg
FSY Srl,Italy,Roma,Hall 5 / B45,boot2026.3064932,9KTI4MlsQdm1hhi88rahxQ
FUBER PROPULSION Co. Ltd.,China,Tianjin,Hall 10 / H63,boot2026.3064931,9DY0xfZUTDC7Uckq5b36NA
"Fujian Aidi Electric Co., Ltd.",China,"Longyan, Fujian",Hall 11 / B03,boot2026.3049380,X2PMkJEbQ3OUvlk2ZCLjMg
Fuldas Tauchertreff Inh. Thomas Baum,Germany,Fulda,Hall 12 / J67,boot2026.3047553,GRTd1MDmT32PzfWdGCcs9w
FURUNO Deutschland GmbH,Germany,Rellingen,Hall 10 / A41,boot2026.3046764,skRMtBIWSQuh4Sfl2pKZqA
Gadgets4rent Frank Schüttler - Luxury-Gadgets.de,Germany,Köln,Hall 9 / C73,boot2026.3067348,Gp0MzIQ8RReUdDtG5pGRPg
Galapagos Sky DivEncounters Inc,Ecuador,Samborondon,Hall 12 / A41,boot2026.3054167,px5hZMwQQNiWJDRO5qFGDw
Galaxy Expeditions Corporation,USA,"Miami, FL",Hall 12 / F25,boot2026.3046877,64E0yDkES0C6vinPhlgWAg
Galeon Yachts Sp.z.o.o. Sp.K.,Poland,Straszyn,Hall 6 / D59,boot2026.3048811,WNjzW5FKQ6SDqikTWDKcew
Gallery O Kai Stratmann,Germany,Essen,"Hall 7, level 0 / B30",boot2026.3049372,8IiWRjdhSCKARRfQ6YWvqA
Gallery O,Germany,Essen,"Hall 7, level 0 / B30",boot2026.3049372,8IiWRjdhSCKARRfQ6YWvqA
Gallipoli Historical Underwater Park Governmental Body,Türkiye,Canakkale,Hall 11 / H62,boot2026.3048874,r3ELIRMsQYuy4klDwCh7jg
Ganci & Rimiorchi Trailersgroup S.r.l.,Italy,Perugia,Hall 9 / C78,boot2026.3060383,nH7cBkxHSeK1EP2klQKwxA
Gangga Divers & Lotus Hotels Pte Ltd,Indonesia,Bali,Hall 11 / I70,boot2026.3047515,mDNpofqSTMyjSSGXj5Jl6g
Ganz Yachting AG,Switzerland,Zürich,Hall 5 / A20,boot2026.3049050,wh6AsDzkQU2AjfduBknSPw
Garcia Yachts,Germany,Bremen,Hall 16 / D40,boot2026.3062604,VTx2BwtpTHiDjzGOApVInQ
Garden of Eden Dive Resort,Philippines,Puerto Galera,Hall 12 / A35,boot2026.3067475,11OII5zCS1qcpCDiADGT6Q
