name,country_iso3,country_label,city,email,homepage,rewriteId
Lehmann &amp; Voss &amp; Co. KG,DEU,Germany,Hamburg,info@lehvoss.de,www.lehvoss.de,lehmann--voss--co-kg
Leipziger Leuchten GmbH,DEU,Germany,Leipzig,info@leipziger-leuchten.com,www.leipziger-leuchten.com,leipziger-leuchten-gmbh
G. Adolf Lemp &amp; Co. GmbH,DEU,Germany,Remscheid,albuzlu@galemp.de,www.galemp.de,g-adolf-lemp--co-gmbh
Lena Lighting S.A.,POL,Poland,Środa Wielkopolska,office@lenalighting.pl,https://lenalighting.com,lena-lighting-sa
Leomay Technology Company Limited,HKG,Hong Kong,"Mongkok, Kowloon",sales03@leomay.com,www.leomay.com,leomay-technology-company-limited
Shenzhen Lepower Opto Electronics Corp. Ltd,CHN,China,Shenzhen Guangdong,sales@lepowerled.com,www.lepowerled.com,shenzhen-lepower-opto-electronics-corp-ltd
LES JARDINS&reg;,FRA,France,Aix en Provence,contact@lesjardins.com,www.lesjardins.com,sel-sas
"LE-TEHNIKA, d.o.o., Kranj",SVN,Slovenia,Kranj,luxtella@luxtella.com,www.luxtella.com,le-tehnika-doo-kranj
"Letour Smart Co., Ltd.",CHN,China,Xiamen Fujian,info@gzletour.com,www.aiknxcn.com,guangzhou-letour-life-technology-co-ltd
LF Lighting Co. Ltd.,KOR,"Korea, the Republic of (South)",Yangju,lflighting@naver.com,www.lflighting.co.kr,lf-lighting-co-ltd
"Guangdong Lianhao Science &amp; Technology Lighting Co., Ltd.",CHN,China,Zhongshan Guangdong,18028370271@163.com,http://www.lianhaoled.cn/,guangdong-lianhao-science-technology-lighting-coltd
"Ningbo Liaoyuan Lighting Group Co., Ltd.",CHN,China,Ningbo Zhejiang,merrylu@nbliaoyuan.com,www.nbliaoyuanlighting.com,ningbo-liaoyuan-lighting-group-co-ltd
licht.de - eine Brancheninitiative des ZVEI e.V.,DEU,Germany,Frankfurt am Main,licht.de@zvei.org,www.licht.de,lichtde---eine-brancheninitiative-des-zvei-ev
lichtvoll GmbH,DEU,Germany,Wuppertal,,,lichtvoll-gmbh
lichtwerk GmbH,DEU,Germany,Königsberg,info@lichtwerk.de,http://www.lichtwerk.de/,lichtwerk-gmbh
"Nanjin Licon IoT Technology Co., Ltd.",CHN,China,Nanjing Jiangsu,allen@licon-iot.com,www.licon-iot.com,nanjin-licon-iot-technology-co-ltd
Lider Electric Inc.,USA,United States,Newport Beach,marketing@lider-electric.com,https://www.lider-electric.com/,lider-electric-inc
"Lifud Technology Co., Ltd.",CHN,China,Shenzhen Guangdong,chm@ledfriend.com,www.lifud.com,lifud-technology-co-ltd
LIGAAIR,CHE,Switzerland,Rothenburg,mail@ligaair.ch,https://www.ligaair.ch/de/casambi-bluetooth-lichtsteuerungen,lichtteam-ag
Shenzhen Light Constant Co. Ltd.,CHN,China,Shenzhen Guangdong,ellen@lightconstant.com,www.lightconstant.com,shenzhen-light-constant-co-ltd
Lightcycle Retourlogistik und Service GmbH,DEU,Germany,München,info@lightcycle.de,www.lightcycle.de,lightcycle-retourlogistik-und-service-gmbh
Lightenjin II - Ind&uacute;stria de Iluminacao Lda.,PRT,Portugal,Aguada de Cima,geral@lightenjin.pt,www.lightenjin.pt,lightenjin-ii---indstria-de-iluminacao-lda
Hong Kong Lighten Technology Limited,HKG,Hong Kong,"Yau Ma Tei, Kowloon",lightenled@vip.163.com,www.lightenled.com,hong-kong-lighten-technology-limited
LIGHTEX,BGR,Bulgaria,Burgas,team-international@denilighting.com,lightex.bg,deni-lighting-ltd
"Light Green International Co., Ltd.",CHN,China,Shenzhen Guangdong,info@light-green.cn,www.light-green.cn,light-green-international-coltd
Lightholm,LVA,Latvia,Marupes Novads,sales@lightholm.com,www.lightholm.com,pedrobeat-lighting-company-sia
Lighting And Illumination Technology Experience Ltd.,GBR,Great Britain and Northern Ireland,Burnley,giuseppe.dedola@maxiledlighting.com,,lighting-and-illumination-technology-experience-ltd
"Sharplumi Lighting Co., Ltd",CHN,China,Shenzhen Guangdong,admin@tsongledlighting.com,www.sharplumiledlighting.com,sharplumi-lighting-coltd
"Shenzhen Lighting Control Technology Co., Ltd.",CHN,China,Shenzhen Guangdong,,,shenzhen-lighting-control-technology-co-ltd
"Cixi Jing Yu Lighting &amp; Electrical Equipment Co., Ltd.",CHN,China,Ningbo Zhejiang,fanny.xu@cnjingyu.com.cn,www.jingyugroup.com.cn,cixi-jing-yu-lighting--electrical-equipment-co-ltd
LightingEurope,BEL,Belgium,Bruxelles,,www.lightingeurope.org,aisbl-lightingeurope
Lighting Line UAB,LTU,Lithuania,Vilnius,info@lightingline.eu,www.lightingline.eu,lighting-line-uab
"Lighting Technologies TRQ, S.L.",ESP,Spain,Vinaròs (Castellón),info@trqsl.com,www.trqsl.com,lighting-technologies-trq-sl
Lightnet GmbH,DEU,Germany,Köln,info@lightnet.de,www.lightnet.de,lightnet-gmbh
Lightwolf GmbH,DEU,Germany,Schkeuditz,02@lightwolf.de,www.lightwolf.de,lightwolf-gmbh
"Xiamen Limonlite Photoelectric Technology Co., Ltd.",CHN,China,Xiamen Fujian,,,xiamen-limonlite-photoelectric-technology-co-ltd
Limos&reg; - Standsicherheitspr&uuml;fung,DEU,Germany,Frankenthal (Pfalz),j.weitzel@werkstoffpruefung.com,www.werkstoffpruefung.com,schmitt-ndt-gmbh
Linea Light S.r.l.,ITA,Italy,Vazzola,info@linealight.com,www.linealight.com,linea-light-srl-a-socio-unico
Linear Aydınlatma ve Elektrik San. Tic. Ltd. Şti,TUR,Türkiye,Basaksehir / Istanbul,export@linearlighting.com.tr,www.linearaydinlatma.com,linear-aydinlatma-ve-elektrik-san-tic-sti-ltd
"Lineflex Lighting Technology Co., Ltd.",CHN,China,Dongguan Guangdong,arikzhang@lineflexlighting.com,www.lineflexlighting.com,lineflex-lighting-technology-co-ltd
Linergy S.r.l.,ITA,Italy,Grottammare (AP),info@linergy.it,www.linergy.it,linergy-srl
"Shenzhen Lingbenyang Industry Co., Ltd.",CHN,China,Shenzhen Guangdong,info@leadbeyondled.com,www.leadbeyondled.com,shenzhen-lingbenyang-industry-co-ltd
Lingg &amp; Janke OHG,DEU,Germany,Radolfzell am Bodensee,info@lingg-janke.de,www.lingg-janke.de,lingg--janke-ohg
"Shenzhen Linklite Smart Lighting Co., Ltd.",CHN,China,Shenzhen Guangdong,richard.zhang@linklite-iot.com,www.linklite-iot.com,shenzhen-linklite-smart-lighting-co-ltd
Linter Energia Sp. z o.o.,POL,Poland,Rzeszów,akus@linterenergia.pl,,linter-energia-sp-z-oo
"LINYAO LIGHT LUX CO., LTD.",TWN,Taiwan,New Taipei,linyao.kelvin@gmail.com,https://weisam.weebly.com,linyao-light-lux-co-ltd
"LIONWAY ELECTRONICS CO., LIMITED",CHN,China,Shenzhen Guangdong,led@lwl-led.com,www.lwl-led.com,lionway-electronics-co-limited
"Lipal (Zhongshan) Lighting Technology Co., Ltd.",CHN,China,Zhongshan Guangdong,info@lipal.cn,www.lipal.cn,lipalzhongshanlighting-technology-co--ltd
Liquidleds Lighting Corp.,TWN,Taiwan,Taipei,dahu@liquidleds.com,www.liquidleds.com,liquidleds-lighting-corp
Liras Srl,ITA,Italy,Schio,info@liras.it,www.liras.it,liras-srl
Hongkong Lisin Lighting Limited,HKG,Hong Kong,Wanchai,marketing@lisenlighting.com,www.lisenlighting.com,hongkong-lisin-lighting-limited
"FOSHAN LITEK TECHNOLOGY DEVELOPMENT CO., LTD.",CHN,China,Foshan Guangdong,jiaping.xian@litekcn.com,www.liteklighting.com,foshan-litek-technology-development-company-limited
"LiTG, Deutsche Gesellschaft f&uuml;r LichtTechnik und LichtGestaltung e.V.",DEU,Germany,Berlin,,www.litg.de,litg-deutsche-gesellschaft-fuer-lichttechnik-und-lichtgestaltung-ev
Lithoss NV,BEL,Belgium,Pittem,info@lithoss.com,www.lithoss.be,lithoss-nv
Lival OY AB,FIN,Finland,Sipoo,lival@lival.com,www.lival.com,lival-oy-ab
lixtec GmbH,AUT,Austria,Graz,m.niggas@lixtec.com,www.lixtec.com,lixtec-gmbh
LIZ Smart Office GmbH,DEU,Germany,Berlin,info@liz.solutions,,liz-smart-office-gmbh
Ljusdesign by Gobo,DNK,Denmark,Viby J,sales@ljusdesign.lighting,https://www.ljusdesign.lighting/,gobo-as
LLD Light S.r.l.,ITA,Italy,Vicenza,info@lldlight.it,www.lldlight.it,lld-light-srl
L&amp;L Luce &amp; Light S.r.l.,ITA,Italy,Dueville,segreteria@lucelight.it,www.lucelight.it,ll-luce--light-srl
LMT Leuchten + Metall Technik GmbH,DEU,Germany,Hilpoltstein,info@lmtgmbh.de,https://lmtgmbh.de/,lmt-leuchten--metall-technik-gmbh
loblicht GmbH,DEU,Germany,Arnsberg,info@loblicht.de,https://www.loblicht.de/,loblicht-gmbh
Loerakker Lighting B.V.,NLD,Netherlands,Amersfoort,info@loerakkerledline.nl,www.loerakkerledline.nl,loerakker-lighting-bv
Logica Extrusions SRL,ITA,Italy,Brunello,info@logicaext.com,www.logicaextrusions.com,logica-extrusions-srl
logiccloud AG,DEU,Germany,Buchen,info@logiccloud.de,www.logiccloud.com,logiccloud-ag
"NINGBO LOMLUX LIGHTING CO., LTD.",CHN,China,Ningbo Zhejiang,sales@lomlux.com,www.lomlux.com,ningbo-lomlux-lighting-co-ltd
"Ningbo Longer Lighting Co., Ltd.",CHN,China,Ningbo Zhejiang,lg7@howlonger.com,www.longerlighting.com,ningbo-longer-lighting-co-ltd
"Zhejiang Longpai I&amp;E Co., Ltd.",CHN,China,Hangzhou Zhejiang,info@blox-electric.com,www.blox-electric.com,zhejiang-longpai-ie-co-ltd
Longt Lighting Group Inc.,CHN,China,Yangzhou,olivia.wang@ltzm.com,www.ltzm.com,longt-lighting-group-co-ltd
LOOM DESIGN // DENMARK,DNK,Denmark,Harlev J / Aarhus,mail@lampefeber.com,www.loom-design.com,lampefeber-as
Lotec Teknoloji,TUR,Türkiye,Ankara,info@lotec.com.tr,www.lotec.com.tr,lotec-teknoloji-limited-sirketi
"FOSHAN NANHAI LOVE HOUSE LIGHTING CO., LTD.",CHN,China,Foshan Guangdong,ao.mkt@fslovehouse.com,www.fslovehouse.com,foshan-nanhai-love-house-lighting-co--ltd
Low Energy Designs Ltd,GBR,Great Britain and Northern Ireland,Blandford Forum,,www.lowenergydesigns.com,low-energy-designs-ltd
Delta Intelligent Building Technologies (Europe) GmbH,AUT,Austria,Wien,sales@loytec.com,www.loytec.com,loy-tec-electronics-gmbh
"L-STAR Lighting Co., Ltd.",CHN,China,Yuyao Zhejiang,l-star1@l-starlight.com,www.l-starlight.com,l-star-lighting-co-ltd
LST-Deutschland GmbH,DEU,Germany,Pockau-Lengefeld / Pockau,office@laborstrauss.de,www.laborstrauss.com,mep-gefahrenmeldetechnik-gmbh
Ltech LED B.V.,NLD,Netherlands,Amsterdam,,www.ltech-led.eu,ltech-led-bv
"LTI Optics, LLC",USA,United States,Westminster Colorado,photopia@ltioptics.com,www.ltioptics.com,lti-optics--llc
"Yiwu Luckarm Technology Co., Ltd.",CHN,China,Jinhua Zhejiang,sales@luckarm.com,www.luckarm.com,yiwu-luckarm-technology-co-ltd
L&uuml;bbering Abrollsysteme GmbH &amp; Co. KG,DEU,Germany,Herzebrock-Clarholz,info@rollprofi.de,www.rollprofi.de,luebbering-abrollsysteme-gmbh--co-kg
"Shandong Lumax Innovative Lighting Co., Ltd.",CHN,China,Weihai Shandong,ben.yu@sd-lumax.com,https://www.sd-lumax.com/,shandong-lumax-innovative-lighting-co--ltd
lumenear,NLD,Netherlands,Leiden,,www.lumenear.com,in-zee-bv
LumenRadio AB,SWE,Sweden,Göteborg,lilli.lundqvist@lumenradio.com,www.lumenradio.com,lumenradio-ab
"Lumens Co., Ltd.",KOR,"Korea, the Republic of (South)",Yongin-si,keel.yb@lumens.co.kr,http://lumensleds.com/,lumens-coltd
Lumenwelt - SMFW UG (haftungsbeschr&auml;nkt),DEU,Germany,Gifhorn,info@lumenwelt.de,https://www.lumenwelt.de,smfw-ug-haftungsbeschraenkt
"Lumiastra Co., Ltd.",CHN,China,Foshan Guangdong,info@lumiastra.com,www.lumiastra.com,lumiastra-co-ltd
Lumileds,DEU,Germany,Aachen,info@lumileds.com,www.lumileds.com,lumileds-aachen-gmbh
"Lumi Legend Electrical Co., Ltd.",CHN,China,Ningbo Zhejiang,jacky@lumitek.cn,www.lumitekgroup.com,lumi-legend-electrical-co-ltd
"Shenzhen Lumimore Lighting Co., Ltd.",CHN,China,Shenzhen Guangdong,terry@lumimore.com,www.lumimore.com,shenzhen-lumimore-lighting-co-ltd
Luminans Group AB,SWE,Sweden,Järfälla,Info@luminans.com,luminans.com,luminans-group-ab
LUMINES Lighting,POL,Poland,Krakow,info@led-labs.pl,lumines.com,led-labs-sa
Luminos d.o.o.,BIH,Bosnia and Herzegovina,Sarajevo,info@luminos.ba,www.luminos.ba,luminos-doo
"Luminus Devices, Inc.",USA,United States,Sunnyvale,sales@luminus.com,www.luminus.com,luminus-devices-inc
Lumi Team Sp. z o.o.,POL,Poland,Kamienica Polska,,,lumi-team-sp-z-oo
"Lumix Lighting &amp; Electrical Co., Ltd.",CHN,China,Ningbo Zhejiang,sales@lumixlite.com,www.lumixlite.com,lumix-lighting--electrical-co-ltd
Lumosa Lighting B.V.,NLD,Netherlands,Son en Breugel,niki@lumosa.eu,www.lumosa.eu,lumosa-lighting-bv
Lumotubo Sp. z o.o.,POL,Poland,Lublin,info@lumotubo.pl,www.lumotubo.pl,lumotubo-sp-z-o-o
Lunar Teknoloji Ltd. Sti.,TUR,Türkiye,Basaksehir /Istanbul,ahmet@lunarteknoloji.com.tr,www.lunarteknoloji.com.tr,lunar-teknoloji-ltd-sti
"Lusety, UAB",LTU,Lithuania,Kaunas,info@lusety.com,lusety.com,lusety-uab
LUTEC,BEL,Belgium,Wommelgem,info@lutec-europe.com,www.lutec.com,ningbo-utec-electric-co-ltd
Luxam GmbH,DEU,Germany,Ismaning,germany@luxam.com,www.luxam.com,luxam-gmbh
Lux Box Lighting Technology Ltd.,GBR,Great Britain and Northern Ireland,Norwich,sales@luxbox.co.uk,luxbox.co.uk,lux-box-lighting-technology-ltd
Luxemetal Overseas Private Limited,IND,India,Aligarh,exhibitions@luxegoc.com,luxegoc.com,luxemetal-overseas-private-limited
"Luxgend Electronics Co., Ltd.",CHN,China,Zhongshan Guangdong,sales2@luxgend.com,www.luxgend.com,luxgend-electronics-coltd
LUX GLENDER GmbH,DEU,Germany,Süßen,info@lux-glender.com,https://lux-glender.com/de/,lux-glender-gmbh
Luximus Technology PTE. LTD,SGP,Singapore,Singapore,miho@luximus.co,www.luximus.co,luximus-technology-pte-ltd
Luxon Sp. z o.o.,POL,Poland,Miekinia,office@luxonled.eu,www.luxonled.eu,luxon-sp-z-oo
"Ningbo Luxson Lighting Co., Ltd.",CHN,China,Ningbo Zhejiang,bruce@luxsonled.com,www.luxsonled.com,ningbo-luxson-lighting-co-ltd
Lux Tech Teknoloji Sanayi Ticaret Limited Sirketi,TUR,Türkiye,lstanbul,c.sismanoglu@iluxusdesign.com,https://www.iluxusdesign.com/,lux-tech-teknoloji-sanayi-ticaret-limited-sirketi
Luxtronik Technology Company Limited,HKG,Hong Kong,"San Po Kong, Kowloon",liang.tk@gmail.com,luxtronik.com,luxtronik-technology-company-limited
Luxuni Industrial Design Ltd.,CHN,China,Xiamen Fujian,sales@luxuni.com,www.luxuni.com,luxuni-industrial-design-ltd
Luz Negra SL,ESP,Spain,Canovelles,info@luznegra.net,www.luznegra.net,luz-negra-sl
LVT Sp. z o.o.,POL,Poland,Gdansk,krzysztof.szrajer@vipelectro.pl,https://lvt.com.pl/,lvt-sp-z-oo
"ZhongShan Lydia Lighting Co., Ltd.",CHN,China,Zhongshan Guangdong,export02@lydialight.cn,,zhongshan-lydia-lighting-coltd
"LZ Led Lighting Co., Limited",HKG,Hong Kong,Wanchai,kobyshen@lz-ledlighting.com,www.lz-ledlighting.com,lz-led-lighting-co-limited
Mac Bright B.V.,NLD,Netherlands,Tiel,info@macbright.com,www.macbright.com,mac-bright-bv
MADRIX &ndash; inoage GmbH,DEU,Germany,Dresden,info@madrix.com,www.madrix.com,inoage-gmbh
MagiCAD Group GmbH,DEU,Germany,Köln,,www.magicad.com,magicad-group-gmbh
Maico Elektroapparate-Fabrik GmbH,DEU,Germany,Villingen-Schwenningen,info@maico.de,www.maico-ventilatoren.com,maico-elektroapparate-fabrik-gmbh
Maincor Rohrsysteme GmbH &amp; Co. KG,DEU,Germany,Schweinfurt,info@maincor.de,www.maincor.de,maincor-rohrsysteme-gmbh--co-kg
Manlux Technologies Inc.,USA,United States,San Mateo California,bs02@manluxled.com,https://www.manluxled.com/,manlux-technologies-inc
"Mao Yuan Optoelectronics Co., Ltd.",TWN,Taiwan,New Taipei City,scottcrh@barcusdesign.com,,mao-yuan-optoelectronics-co-ltd
MARKET SET,FRA,France,Begles,contact@marketset.fr,www.marketset.fr,corep-sa
Marlanvil S.p.A.,ITA,Italy,Milano,info.export@marlanvil.it,www.marlanvil.it,marlanvil-spa
Masialux Aydinlatma San. ve Tic. A.S.,TUR,Türkiye,Merzifon / Amasya,info@masialux.com,www.masialux.com,masialux-aydinlatma-san-ve-tic-a-s
"Maxge Electric Technology Co., Ltd.",CHN,China,Deqing Zhejiang,market@maxge.com,www.maxge.com,maxge-electric-technology-co-ltd
"Maxtreen Building Technology Co., Ltd.",CHN,China,Ningbo Zhejiang,,,maxtreen-building-technology-co-ltd
Maytoni GmbH,DEU,Germany,Münster,info@maytoni.de,www.maytoni.de,maytoni-gmbh
MBE Gesellschaft zur Beratung der mittelst&auml;ndischen Elektrowirtschaft mbH,DEU,Germany,Wiesbaden-Delkenheim,mbe@liv-fehr.de,www.liv-fehr.de,mbe-gesellschaft-zur-beratung-der-mittelstaendischen-elektrowirtschaft-mbh
MBS GmbH,DEU,Germany,Krefeld,info@mbs-solutions.de,www.mbs-solutions.de,mbs-gmbh
MBS-Sonel GmbH,DEU,Germany,Sulzbach-Laufen,info@mbs-sonel.de,www.mbs-sonel.de,sonel-sa
MCI LIGHT,ESP,Spain,Gava,online@grupo-mci.com,https://www.mcilight.com/en/home,more-cool-iluminations-sl
MCLIMATE AD,BGR,Bulgaria,Sofia,sales@mclimate.eu,mclimate.eu,mclimate-ad
"Guangzhou MCOHome Technology Co., Ltd.",CHN,China,Guangzhou Guangdong,support@mcohome.com,www.mcohome.com,guangzhou-mcohome-technology-co-ltd
MDT technologies GmbH,DEU,Germany,Engelskirchen,knx@mdt.de,www.mdt.de,mdt-technologies-gmbh
"Shenzhen Meantop Optoelectronics Co., Ltd.",CHN,China,Shenzhen Guangdong,mt@meantopled.com,www.meantopled.com,shenzhen-meantop-optoelectronics-co--ltd
MEAN WELL Europe N.V.,NLD,Netherlands,Amstelveen,info@meanwell.com,www.meanwell.eu,mean-well-enterprises-co-ltd
Meccanica Nicoletti Srl,ITA,Italy,Curtarolo,info@meccanicanicoletti.it,www.meccanicanicoletti.com,meccanica-nicoletti-srl
Media Facade Limited,HKG,Hong Kong,"Tsim Sha Tsui, Kowloon",jack@media-facade.net,https://www.media-facade.net/,media-facade-limited
Mediaplus Licht &amp; Werbung GmbH,AUT,Austria,Wildon,office@mediaplus-licht.at,www.mediaplus-licht.at,mediaplus-licht--werbung-gmbh
NINGBO MEEKO SMART LIGHTING COMPANY LTD,CHN,China,Ningbo Zhejiang,xujanet@value-lite.com,http://www.value-lite.com/,ningbo-meeko-smart-lighting-co-ltd
Meet Industries UK Ltd.,GBR,Great Britain and Northern Ireland,Market Drayton,,,meet-industries-uk-ltd
"Jiangsu Meiguang Lighting Technology Co., Ltd.",CHN,China,Taixing Jiangsu,sales02@mgled.net,www.mg-lighting.cn,jiangsu-meiguang-lighting-technology-co-ltd
"Shaoxing Meka Electric Imp &amp; Exp. Co., Ltd.",CHN,China,Shaoxing Zhejiang,fish@idealbright.com,https://www.idealbright.com/,shaoxing-meka-electric-imp-exp-co--ltd
Mekas Kablo San. Ve Tic A.S.,TUR,Türkiye,"Dilovasi, Kocaeli",export@mekaskablo.com,www.mekaskablo.com,mekas-kablo-san-ve-tic-as
Memighty Inventions Private Limited,IND,India,Surat,info@memighty.com,https://timer.memighty.com/,memighty-inventions-private-limited
"Ningbo Meng Qili Electrical Technology Co., Ltd.",CHN,China,Ningbo Zhejiang,sales@mqlet.com,www.mqlet.com,ningbo-meng-qili-electrical-technology-co-ltd
MENNEKES Elektrotechnik GmbH &amp; Co. KG,DEU,Germany,Kirchhundem,info@mennekes.de,www.mennekes.de,mennekes-elektrotechnik-gmbh--co-kg
MENTOR GmbH &amp; Co. Pr&auml;zisions- Bauteile KG,DEU,Germany,Erkrath,info@mentor.de.com,www.mentor.de.com,mentor-gmbh--co-praezisions--bauteile-kg
"Foshan Nanhai Mercanvee Lighting Co., Ltd.",CHN,China,Foshan Guangdong,info@mercanvee.com,https://www.mercanvee.com,foshan-nanhai-mercanvee-lighting-co-ltd
"Shenzhen Merrytek Technology Co., Ltd.",CHN,China,Shenzhen Guangdong,sj05@merrytek.com,www.merrytek.com,shenzhen-merrytek-technology-co-ltd
Mersen France SB S.A.S,FRA,France,Saint-Bonnet-de-Mure,info.sbm@mersen.com,www.mersen.com,mersen-france-sb-sas
Schneider Electric GmbH c/o Merten,DEU,Germany,Wiehl,de-schneider-service@se.com,www.merten.de,schneider-electric-gmbh-co-merten
Merz GmbH,DEU,Germany,Gaildorf,merz@merz-elektro.de,www.merz-elektro.de,merz-gmbh
MERZ Schaltger&auml;te GmbH + Co KG,DEU,Germany,Gaildorf,info@merz-schaltgeraete.de,www.merz-elektro.de,merz-schaltgeraete-gmbh--co-kg
"Ningbo Messi Lighting Electric Co., Ltd.",CHN,China,Ningbo Zhejiang,,www.messilighting.com,ningbo-messi-lighting-electric-co-ltd
Metalfilms S.r.l.,ITA,Italy,Barga,info@metalfilms.it,www.metalfilms.it,metalfilms-srl
METALIS d.o.o.,HRV,Croatia,Donja Stubica,kabeltragsysteme@metalis.de,https://www.metalis.hr/index.php/en/,metalis-doo
Metalogalva - Irmaos Silvas S.a.,PRT,Portugal,Trofa,metalogalva@metalogalva.pt,www.metalogalva.pt,metalogalva---irmaos-silvas-sa
Mete Enerji A.S.,TUR,Türkiye,Izmir,info@mete-enerji.com.tr,www.mete-enerji.com.tr,mete-enerji-as
METREL GmbH Mess- und Pr&uuml;ftechnik,DEU,Germany,Dinslaken,info@metrel.de,www.metrel.de,metrel-gmbh-mess--und-prueftechnik
METZ CONNECT GmbH,DEU,Germany,Blumberg,info@metz-connect.com,www.metz-connect.com,metz-connect-gmbh
Willy Meyer + Sohn GmbH + Co. KG,DEU,Germany,Hemer,hgm@meyer-lighting.com,www.meyer-lighting.com,willy-meyer--sohn-gmbh--co-kg
Micronova Industries,IND,India,Jamnagar,,,micronova-industries
MIDAM a.s.,CZE,Czech Republic,Hradec Králové,info@midam.cz,www.midam.cz,midam-as
MINALOX s. r. o.,SVK,Slovakia,Malé Leváre,info@minalox.sk,www.minalox.sk,minalox-s-r-o
Mines team d.o.o.,SVN,Slovenia,Tolmin,primoz.zorn@minesteam.si,mt-light.si,mines-team-doo
"Zhongshan Minglian Electronic Co., Ltd.",CHN,China,Zhongshan Guangdong,tom@zsminglian.com,www.zsminglian.com,zhongshan-minglian-electronic-co-ltd
Ming Ri (HK) Technology Limited,HKG,Hong Kong,"Mongkok, Kowloon",kate@originalight.com,www.originalight.com,ming-ri-hk-technology-limited
"Cixi Mingye Communication &amp; Electronic Co., Ltd.",CHN,China,Cixi Zhejiang,sales@mingye.com,www.officelink.com.cn,cixi-mingye-communication--electronic-co-ltd
Mirails S.r.l.,ITA,Italy,Provaglio d'Iseo,gerolamo.bonfanti@mirails.com,https://mirails.com/it/,mirails-srl
MI Spekter d.o.o.,SVN,Slovenia,Brezovica Pri Ljubljani,info@mi-spekter.com,www.mi-spekter.com,mi-spekter-doo
Mizar,ITA,Italy,Torino,info@mizar.it,www.mizar.it/en/,reer-spa
MM Electro Dizayn Elektronik Tic. A.S.,TUR,Türkiye,Istanbul,info@mmworld.com.tr,www.mmworld.com.tr,mm-electro-dizayn-elektronik-tic-as
MODELIGHT / Modelsa Elektrik ve Plastik Malzemeleri San. ve Tic. Ltd. Sti.,TUR,Türkiye,Istanbul,selin@modelsaelektrik.com,www.modelight.com.tr,modelsa-elektrik-ve-plastik-malzemeleri-san-ve-tic-ltd-sti
"MODUS, spol. s r.o.",CZE,Czech Republic,Jinocany,kavkaj@modus.cz,www.modus.cz,modus-spol-s-ro
MOLTO LUCE GmbH,AUT,Austria,Wels,office@moltoluce.com,www.moltoluce.com,molto-luce-gmbh
MON PLAST S.r.l.,ITA,Italy,Gambellara,joana@monplast.it,www.monplast.it,mon-plast-srl
"MOONS&#39; Electric (Taicang) Co., Ltd.",CHN,China,Taicang Jiangsu,info@moons.com.cn,https://www.moonsindustries.com/,moons-electric-taicang-co-ltd
Moorgen Deutschland GmbH,CHN,China,Ningbo Zhejiang,moorgen_oversea@moorgen.de,,zhejiang-moorgen-group-co-ltd
"Shenzhen Moresense Technology Co., Ltd.",CHN,China,Shenzhen Guangdong,dsl@moresense-tech.com,https://www.moresense-tech.com/,shenzhen-moresense-technology-co-ltd
Mosaic S.p.A.,ITA,Italy,Torino,info@creative-cables.com,www.creative-cables.com,mosaic-spa
Moser Systemelektrik GmbH,DEU,Germany,Gaildorf,info@moser-systemelektrik.de,www.moser-systemelektrik.de,moser-systemelektrik-gmbh
"Moso Power Supply Technology Co., Ltd.",CHN,China,Shenzhen Guangdong,info@mosopower.com,www.mosopower.com,moso-power-supply-technology-co-ltd
Mouse-PS Ltd,BGR,Bulgaria,Sofia,ivo@mouse-ps.com,www.mouse-ps.com,mouse-ps-ltd
MP Design Inc,CAN,Canada,Vancouver,mirek@mplighting.com,www.mplighting.com,mp-design-inc
MPL Power Elektro Sp. z o.o.,POL,Poland,Zabrze,asia@prventure.pl,,mpl-power-elektro-sp-z-oo
M.P.S. Company Inc.,CAN,Canada,Toronto,info@mpscompanyinc.ca,,mps-company-inc
MST Sp. z o.o. Sp. k.,POL,Poland,Ketrzyn,office@mst.pl,www.mst.pl,mst-sp-z-oo-sp-k
"Zhongshan MTC Optronics Co., Ltd.",CHN,China,Zhongshan Guangdong,frank.wei@szmtc.com.cn,www.szmtc.com.cn,zhongshan-mtc-optronics-co-ltd
Hugo M&uuml;ller GmbH &amp; Co KG,DEU,Germany,Villingen-Schwenningen,info@hugo-mueller.de,www.hugo-mueller.de,hugo-mueller-gmbh--co-kg
Murat Aydinlatma San. Tic. A.S.,TUR,Türkiye,"Hadimkoy, Arnavutkoy, Istanbul",info@avolux.com,www.avolux.com,murat-aydinlatma-santic-as
Mutlusan Plastik Elektrik San. ve Tic. A.S.,TUR,Türkiye,Basaksehir /Istanbul,info@mutlusan.com.tr,www.mutlusan.com.tr,mutlusan-plastik-elektrik-san-ve-tic-as
"Wenzhou Mvava Electrical Technology Co., Ltd.",CHN,China,Wenzhou Zhejiang,mvava@mvava.com,www.mvava.com,wenzhou-mvava-electrical-technology-co-ltd
"Mynice Optoelectronics Co., Ltd.&nbsp;",CHN,China,Shenzhen Guangdong,2880608013@qq.com,www.myniceled.com,mynice-optoelectronics-co-ltd
MYO,ESP,Spain,Valencia,info@myo-spain.com,www.myo-spain.com,cristaluz-sa
NANOPTIQS by IQS Group,CZE,Czech Republic,Husinec,ryan.daly@nanoptiqs.com,www.nanoptiqs.com,iqs-group-as
Nata Lighting Company,HKG,Hong Kong,Kwai Chung,info@nata.cn,www.nata.cn,nata-lighting-company
Nature Light Tech Limited,HKG,Hong Kong,Central,admin@nature-light.com,,nature-light-tech-limited
