name,country_iso3,country_label,city,email,homepage,rewriteId
GTechnologies S.r.l. a Socio Unico,ITA,Italy,Cermenate,info@gtechnologies-srl.com,www.brosiomeccanica.it,gtechnologies-srl-a-socio-unico
G&Uuml;LESER TEKSTIL SANAYI TICARET AS,TUR,Türkiye,Osmangazi /Bursa,guleser@guleser.com,www.guleser.com,gueleser-tekstil-sanayi-ticaret-as
G&uuml;l Tekstil Dokuma ve Iplik Tic. ve. San. A.S.,TUR,Türkiye,Bursa,dcm@dcmtekstil.com.tr,www.dcmtekstil.com.tr,guel-tekstil-dokuma-ve-iplik-tic-ve-san-as
G&uuml;rle Suni Deri Tekstil San. ve Tic. A.S,TUR,Türkiye,Istanbul,ali.yilmaz@gurlesunideri.com,www.gurlesunideri.com,guerle-suni-deri-tekstil-san-ve-tic-as
Gul Ahmed Textile Mills Ltd.,PAK,Pakistan,Karachi,marketing@gulahmed.com,www.gulahmed.com,gul-ahmed-textile-mills-ltd
Gupta International,IND,India,Panipat,rajeshgupta@guptainternational.com,www.guptainternational.com,gupta-international
Gursan Tekstil Turizm Insaat Sanayi Ve Ticaret Limited Sirketi,TUR,Türkiye,Denizli,marketing@gursantekstil.com,www.gursantekstil.com,gursan-tekstil-turizm-insaat-sanayi-ve-ticaret-limited-sirketi
Guzelcan Suni Deri Tekstil San. ve Tic. AS,TUR,Türkiye,Izmir,int@egesunideri.com,www.egesunideri.com,guzelcan-suni-deri-tekstil-san-ve-tic-as
Hafizia Art and Crafts Private Limited,IND,India,Sitapur,umair@hafizia.com,www.hafizia.com,hafizia-art-and-crafts-private-limited
Hage Tekstil San. ve Tic. A.S.,TUR,Türkiye,Kestel/BURSA,mbasrik@hagetextile.com,www.hagetextile.com,hage-tekstil-san-ve-tic-as
H.G. Hahn-Haustextilien GmbH,DEU,Germany,Steinfurt,verkauf@hahn-haustex.de,www.hahn-haustex.de,hg-hahn-haustextilien-gmbh
Haji Rafiuddin Waliuddin Pvt. Ltd.,PAK,Pakistan,Karachi,osamaessa@hrw.com.pk,www.hrw.com.pk,haji-rafiuddin-waliuddin-pvt-ltd
Haley Studios Ltd.,GBR,Great Britain and Northern Ireland,"Brighouse, West Yorkshire",richard@haleystudios.com,www.haleystudios.com,haley-studios-ltd
Ham Ram for Textiles,EGY,Egypt,El Mahlla El-Kobra,hamram1973@gmail.com,,ham-ram-for-textiles
Hamza Weaving Factory,PAK,Pakistan,Lahore,info@hamzaweaving.com,www.hamzaweaving.com,hamza-weaving-factory
Bikaner Handloom Carpets,IND,India,Bikaner,india@mmwool.com,www.mmwool.com,bikaner-handloom-carpets
Handloom Export Promotion Council,IND,India,Chennai,fairs@hepcindia.com,www.hepcindia.com,handloom-export-promotion-council
"Hangzhou Banff Down-Feather Products Co., Ltd.",CHN,China,Hangzhou Zhejiang,andrew@featherware.com,www.featherware.com,hangzhou-banff-down-feather-products-co-ltd
"Hangzhou Jinhong Sanniao Down Products Co., Ltd.",CHN,China,Hangzhou Zhejiang,dw67926@126.com,www.jinhongsn.com,hangzhou-jinhong-sanniao-down-products-co-ltd
Hanse Home Collection GmbH,DEU,Germany,Elmshorn,info@hanse-home.com,www.Hanse-Home.com,hanse-home-collection-gmbh
Hanu Home-Tex India,IND,India,Panipat,hanu@hanuhome.com,hanuhome.com,hanu-home-tex-india
Hargittai Disegni S.r.l.,ITA,Italy,Como,hargittaidisegni@gmail.com,www.hargittaidisegni.it,hargittai-disegni-srl
Harish International,IND,India,Bhadohi,harish@harishinternational.com,www.harishinternational.com,harish-international
Haroon Corporation (private) Limited,PAK,Pakistan,Faislabad,haroon@harooncorporation.com,www.harooncorporation.com,haroon-corporation-private-limited
HAROON FABRICS (PVT.) LIMITED,PAK,Pakistan,Faisalabad,yousaf@hrltex.com,http://www.hrltex.com/,haroon-fabrics-pvt-limited
Harput Tekstil Sanayi Ve Tic. A.S.,TUR,Türkiye,Osmangazi /Bursa,ufuk@harputtextile.com,www.harputholding.com.tr,harput-tekstil-sanayi-ve-tic-as
H.A.R. Textile Mills (Pvt.) Limited,PAK,Pakistan,Faisalabad,kashif@hartextile.com,www.hartextile.com,har-textile-mills-pvt-limited
Hasham Towel,PAK,Pakistan,Karachi,hashamtowel@gmail.com,www.hashamtowel.net,hasham-towel
Hateks Hatay Tekstil Isletmeleri A.S.,TUR,Türkiye,Hatay,hateks@hateks.com.tr,www.hateks.com.tr,hateks-hatay-tekstil-isletmeleri-as
HBR Textiles,PAK,Pakistan,Multan,mubashir@hbrtextiles.com,,hbr-textiles
Healthcare Europe d.o.o.,SRB,Serbia,Ruma,jelena.horvat@healthcareeurope.rs,www.healthcareeurope.rs,healthcare-europe-doo
Hefa Poliuretan Flok Suni Deri Sanayi ve Dis Ticaret Anonim Sirketi,TUR,Türkiye,Istanbul,export@hefagroup.com.tr,www.hefaderi.com,hefa-poliuretan-flok-suni-deri-sanayi-ve-dis-ticaret-anonim-sirketi
Hefel Textil GmbH,AUT,Austria,Schwarzach,hefel.textil@hefel.com,www.hefel.com,hefel-textil-gmbh
"W. Heino, &auml;ltestes Versandgesch&auml;ft von Erzeugnissen der L&uuml;neburger Heide e.Kfm.",DEU,Germany,Schneverdingen,k.brockmann@wheino.de,wheino.de,w-heino-aeltestes-versandgeschaeft-von-erzeugnissen-der-lueneburger-heide-ekfm
HeiQ Materials AG,CHE,Switzerland,Schlieren,info@heiq.com,www.heiq.com,heiq-materials-ag
Helene Ekblom Surface and Pattern Design AB,SWE,Sweden,Kinna,helene.ekblom@gmail.com,www.heleneekblom.com,helene-ekblom-surface-and-pattern-design-ab
HELLATEX Textil Gesellschaft m.b.H.,AUT,Austria,St. Martin/Mkr,office@hellatex.at,www.hellatex.at,hellatex-textil-gesellschaft-mbh
Heraud Rubans SAS,FRA,France,La Seauve sur Semene,info@rubans-heraud.com,www.rubans-heraud.com,heraud-rubans-sas
Klaus Herding GmbH,DEU,Germany,Rhede,info@chb.de,www.herding-textiles.com,klaus-herding-gmbh
Heritage Overseas,IND,India,Panipat,mail@heritageoverseas.in,www.heritageoverseas.in,heritage-overseas
Heynen Systems b.v.,NLD,Netherlands,Lelystad,info@tricover.com,www.tricover.com,heynen-systems-bv
"HFW Co., Ltd.",JPN,Japan,Tokyo Tokyo,sai2@hfw-fashion.com,www.hfw-fashion.com,hfw-co-ltd
"Hijos de Antonio Ferre, S.A.",ESP,Spain,Banyeres de Mariola,aferre@aferre.com,www.aferre.com,hijos-de-antonio-ferre-sa
Himalaya Concepts,IND,India,Bhadohi,ashish@himalayaconcepts.com,www.himalayaconcepts.com,himalaya-concepts
Himatsingka Europe (A Branch of Himatsingka America Inc.),GBR,Great Britain and Northern Ireland,London,nandini.bm@himatsingka.com,,himatsingka-europe-a-branch-of-himatsingka-america-inc
Hispano Tex S.A.U.,ESP,Spain,Sant Cugat del Valles (Barcelona),info@hispanotex.com,www.hispanotex.com,hispano-tex-sau
HJL Trading Warenhandelsgesellschaft mbH,DEU,Germany,Ascheberg,info@hjl-laxen.de,,hjl-trading-warenhandelsgesellschaft-mbh
H&ouml;pke M&ouml;belstoff-Handels GmbH,DEU,Germany,Niederfüllbach,service@hoepke.de,www.hoepke.de,hoepke-moebelstoff-handels-gmbh
Hofmann Handtuft-Technik GmbH,DEU,Germany,Nördlingen,info@hofmann-handtuft.de,www.hofmann-handtuft.de,hofmann-handtuft-technik-gmbh
Taubert GmbH &amp; Co. KG,DEU,Germany,Hohenberg a.d. Eger,info@hohenberger-wallcoverings.com,www.hohenberger-wallcoverings.com,taubert-gmbh--co-kg
Hohmann GmbH &amp; Co. KG,DEU,Germany,Helmbrechts,info@hohmann-weberei.de,www.hohmann-weberei.de,hohmann-gmbh--co-kg
Home And Floor,IND,India,Panipat,export@homeandfloor.in,WWW.HOMEANDFLOOR.IN,home-and-floor
Homecare Textiles,PAK,Pakistan,Karachi,naeem.moosani@homecaretextiles.com,www.homecaretextiles.com,homecare-textiles
Home Creations,IND,India,Noida,home@homecreations.in,www.homecreations.in,home-creations
Home Flooring &amp; Decor Pvt Ltd,IND,India,Bhadohi,habib@hfdrugs.com,www.rizwanexporthouse.com,home-flooring--decor-pvt-ltd
Homelines Textiles,IND,India,Karur,sbabu@homelinestextiles.com,www.homelinestex.com,homelines-textiles
Home Rugs Creation,IND,India,Panipat,,,home-rugs-creation
Hometex Corporation,PAK,Pakistan,Multan,info@hometex.com.pk,www.hometex.com.pk,hometex-corporation
Hometex Furniture LLC,ARE,United Arab Emirates,"Deira, Dubai",daisy_zh78@126.com,,hometex-furniture-llc
Hometex Peru SAC,PER,Peru,Arequipa,,www.hometex-peru.com,hometex-peru-sac
Home Textiles,IND,India,Mumbai,info@home-textiles.co.in,www.home-textiles.co.in,home-textiles
Home Zone LLP,IND,India,Karur,kumaran@homezone.in,www.homezone.in,home-zone-llp
Hossain Dyeing &amp; Printing Mills Ltd. ( Unit &ndash; 2),BGD,Bangladesh,DHAKA,eftakhairul.islam@anwargroup.net,www.hossaindyeing.com,hossain-dyeing--printing-mills-ltd--unit--2
House Covers Industries,EGY,Egypt,10th of Ramadan City,export@house-covers.com,www.house-covers.com,house-covers-industries
House of Incas,IND,India,New Delhi,hoi@incas-group.com,www.houseofincas.com,house-of-incas
House of Looms,IND,India,Bhadohi,,,house-of-looms
House Of Ruggen Pvt. Ltd.,IND,India,Bhadohi,admin@ruggen.in,www.ruggen.in,house-of-ruggen-pvt-ltd
"Huafang Co.,Ltd.",CHN,China,Binzhou Shandong,crh@hfgf.cn,www.hfgf.cn,huafang-coltd
Hudabia Textile,PAK,Pakistan,Faisalabad,ranaasfand@hudabiatextile.com,www.hudabiatextile.com,hudabia-textile
H&uuml;sler Nest Vertriebs GmbH,DEU,Germany,Eichenzell,,www.huesler-nest.de,huesler-nest-vertriebs-gmbh
Hungaria Pehely Feldolgozo Ipari Kft.,HUN,Hungary,Mezökovacshaza,gabriella@huntoll.hu,www.huntoll.hu,hungaria-pehely-feldolgozo-ipari-kft
HUQAS APPAREL,PAK,Pakistan,Faisalabad,huzaifa@huqasapparel.com,,huqas-apparel
HUSSAIN TEXTILES,PAK,Pakistan,Karachi,hussain@hussaintextiles.com,www.hussaintextiles.com,hussain-textiles
IBENA Textilwerke GmbH,DEU,Germany,Bocholt,info@ibena.de,www.ibena.de,ibena-textilwerke-gmbh
ICE-Agenzia per la Promozione all&acute;Estero e l&acute;Internazionalizzazione delle Imprese Italiane,ITA,Italy,Rom,berlino@ice.it,www.ice.it,ice-agenzia-per-la-promozione-allestero-e-linternazionalizzazione-delle-imprese-italiane
Ida Dokuma Tekstil San. Tic. Ltd. Sti.,TUR,Türkiye,Bursa,,,ida-dokuma-tekstil-san-tic-ltd-sti
Ideal Fashion Industries,PAK,Pakistan,Karachi,yasir@idealfashion.com.pk,www.idealfashion.com.pk,ideal-fashion-industries
GIANNADAKI AIKATERINI KAI GEORGIOS IKE IFANTOURGIA KRITIS IKE,GRC,Greece,Episkopi PED,,,giannadaki-aikaterini-kai-georgios-ike-ifantourgia-kritis-ike
IFI AEBE,GRC,Greece,Kalamaria-Thessaloniki,info@designsandcolors.com,www.designsandcolors.com,ifi-aebe
Ihsan Cotton Products (Pvt.) Ltd.,PAK,Pakistan,Lahore,madeups@ihsancotton.com,www.ihsancotton.com,ihsan-cotton-products-pvt-ltd
ILA HOME FASHIONS,IND,India,Panipat,devesh@ilahome.com,www.ilahomefashions.com,ila-home-fashions
Il Guanciale shpk,ALB,Albania,Tirane,,,il-guanciale-shpk
Iman Home Textile (Pvt.) Ltd.,PAK,Pakistan,Faisalabad,ali@imanpk.com,www.imangroup.pk,iman-home-textile-pvt-ltd
Imperial Export (India),IND,India,Panipat,arpit.khanna@imperialexportindia.com,,imperial-export-india
Indian Art Gallery,IND,India,"Bhadohi, Uttar Pradesh",suhail@indianartgallery.in,,indian-art-gallery
Indian Carpet Centre,IND,India,New Delhi,info@icchomes.com,www.icchomes.com,indian-carpet-centre
Indian Cornucopia Lifestyle,IND,India,New Delhi,,,indian-cornucopia-lifestyle
INDO COUNT INDUSTRIES LIMITED,IND,India,Mumbai,asingh@indocount.com,www.indocount.com,indo-count-industries-limited
Inertia International,IND,India,Noida,arvind@inertiaintl.com,inertia.sales1@gmail.com,inertia-international
Infloor-Girloon GmbH &amp; Co. KG,DEU,Germany,Herzebrock-Clarholz,info@girloon.de,www.girloon.de,infloor-girloon-gmbh--co-kg
Inivek Pte. Ltd.,SGP,Singapore,Singapore,,,inivek-pte-ltd
inkfabrik Magali Beaulieu,FRA,France,La Souterraine,magali@inkfabrik.com,www.inkfabrik.com,inkfabrik-magali-beaulieu
International Textile Limited,PAK,Pakistan,Karachi,omer.arbi@internationaltextile.com,www.internationaltextile.com,international-textile-limited
UAB  &#39;INTERSCALIT&#39;,LTU,Lithuania,Siauliu m. Siauliu m. sav.,laimis.s@interscalit.com,www.interscalit.com,uab--interscalit
Inter Tibbi Malzemeler Sanayi ve Ticaret Limited Sirketi,TUR,Türkiye,Istanbul,,,inter-tibbi-malzemeler-sanayi-ve-ticaret-limited-sirketi
Inter Widex Wieslaw Mierzejewski,POL,Poland,Mragowo,info@inter-widex.com.pl,www.inter-widex.com.pl,inter-widex-wieslaw-mierzejewski
Iris Innovations,IND,India,Karur,prathap@irisinnovations.in,www.irisinnovations.in,iris-innovations
INDUSTRIE RIUNITE SPALMATI SRL,ITA,Italy,Mariana Mantovana,chiara.bettelli@irsspalmati.it,www.irsspalmati.it,industrie-riunite-spalmati-srl
Irya Tekstil Sanayi Ve Ticaret Limited Sirketi,TUR,Türkiye,"Pamukkale, Denizli",gurcan@irya.com,www.irya.com,irya-tekstil-sanayi-ve-ticaret-limited-sirketi
Isbay Tekstil Sanayi Ve Ticaret Limited Sirketi,TUR,Türkiye,Bursa,info@isbaytekstil.com,www.isbaytekstil.com,isbay-tekstil-sanayi-ve-ticaret-limited-sirketi
Islam Adel Muhammad Ali Abdullah And His Partner,EGY,Egypt,Suez,hossam_hassan@nilefiber.net,www.nile-fiber.com,islam-adel-muhammad-ali-abdullah-and-his-partner
Izay Tekstil Ith. Ihr. San. Tic. Ltd. Sti.,TUR,Türkiye,Merkezefendi /Denizli,export@izaytextile.com,www.izaytextile.com,izay-tekstil-ith-ihr-san-tic-ltd-sti
J.A.D. Fabrics Sp. z o.o.,POL,Poland,Swarzedz,office@jadfabrics.pl,www.dankowski.pl,jad-fabrics-sp-z-oo
Jaipur Rugs Company Limited,IND,India,Jaipur,jaipur@jaipurrugs.com,www.jaipurrugsco.com,jaipur-rugs-company-limited
Jamal Fabrics (Pvt) Ltd.,PAK,Pakistan,Lahore,jamal@jamalfabrics.com,www.jamalfabrics.com,jamal-fabrics-pvt-ltd
"Jambros Modern Flooring Co., Ltd.",CHN,China,Beijing Beijing Shi,jambros.europe@yahoo.de,www.jambrosinc.com,jambros-modern-flooring-co-ltd
JAMILA ARTS,IND,India,Bhadohi,sales@jamilaarts.com,www.jamilaarts.com,jamila-arts
Jane Mosse Design,GBR,Great Britain and Northern Ireland,"Andover, Hampshire",jane@janemosse.co.uk,www.janemosse.co.uk,jane-mosse-design
Jawandsons Pvt. Ltd.,IND,India,"Ludhiana, Punjab,",balwant.jawsons@osterindia.com,www.osterindia.com,jawandsons-pvt-ltd
Jayanita Exports Private Limited,IND,India,Greater Noida,sales@jayanita.com,www.jayanita.com,jayanita-exports-private-limited
JAY Franco Europe Limited,GBR,Great Britain and Northern Ireland,Newcastle Upon Tyne,damien@jfranco.com,http://jayfranco.com,jay-franco-europe-limited
JBY Creation SAS,FRA,France,Rognac,info@jbycreation.fr,www.jbycreation.fr,jby-creation-sas
JC International,IND,India,Noida,documents@jcinternational.co.in,,jc-international
JEEA AHSEN TEXTILES (PVT.) LIMITED,PAK,Pakistan,Faisalabad,asif@jeeaahsen.com,www.jeeaahsen.com,jeea-ahsen-textiles-pvt-limited
Jerry Fabrics s.r.o.,CZE,Czech Republic,Jesenice,tesarova@jfabrics.cz,www.jfabrics.cz,jerry-fabrics-sro
"Wuxi JHT Homewares Co., Ltd.",CHN,China,Wuxi Jiangsu,info@jhthome.com,www.jhthome.com,wuxi-jht-homewares-co-ltd
J I International,IND,India,New Delhi,,,j-i-international
Jindal Texofab Ltd.,IND,India,"Ahmedabad, Gujarat",ravi.bohra@jindaltextiles.com,www.jindalhome.in,jindal-texofab-ltd
"Qingdao Jinxiang Hometextile Co., Ltd.",CHN,China,Qingdao Shandong,xs930520@public.qd.sd.cn,,qingdao-jinxiang-hometextile-co-ltd
Sri J. J. Lakshmi &amp; Co.,IND,India,Seetharamapuram,info@jjlakshmi.com,info@jjlakshmi.com,sri-j-j-lakshmi--co
Joao &amp; Feliciano S.A.,PRT,Portugal,Riba de Ave,marta.castro@joaofeliciano.com,www.joaofeliciano.com,joao--feliciano-sa
John Cotton Europe Sp. z o.o.,POL,Poland,Szczawno-Zdrój,kasia.chachelska@johncotton.eu,www.johncotton.eu,john-cotton-europe-sp-z-oo
"FRANCISCO JOVER, S.A.",ESP,Spain,Cocentaina,juanlu@jover.es,www.jover.es,francisco-jover-sa
Textiles Joyper S.L.,ESP,Spain,Alcudia de Cocentaina,jose@texjoyper.es,www.texjoyper.es,textiles-joyper-sl
J. R. Exports Pvt Ltd,IND,India,Varanasi,jrvns@jr-india.com,www.jr-india.com,j-r-exports-pvt-ltd
J. Sons Industries,PAK,Pakistan,karachi,info@jsonsindustries.com,www.jsonsindustries.com,j-sons-industries
"Juan Campos, S.A.",ESP,Spain,Alcoy,info@juancampos.com,www.juancampos.com,juan-campos-sa
Just Kids Ltd.,GBR,Great Britain and Northern Ireland,Sheffield,,www.justkidsltd.co.uk,just-kids-ltd
Kaaha Overseas,IND,India,Panipat,,www.kaahaoverseas.com,kaaha-overseas
Kabeer Industries,IND,India,Panipat,arun@kabeerindustries.com,www.kabeerindustries.com,kabeer-industries
Kabra Exports,IND,India,Greater Noida,kabra@kabraexports.com,www.kabraexports.com,kabra-exports
Kacar Tekstil Turizm Yatirim Insaat Sanayi ve Ticaret Isletmeleri Anonim Sirketi,TUR,Türkiye,Bursa,info@kacartextile.com,www.kacartextile.com,kacar-tekstil-turizm-yatirim-insaat-sanayi-ve-ticaret-isletmeleri-anonim-sirketi
Kaleidoscope Surface Design Olesja Breuer,DEU,Germany,Berlin,info@kaleidoscope-sd.com,http://www.kaleidoscope-sd.com,kaleidoscope-surface-design-olesja-breuer
Kallergis Interior Textiles Ltd.,GRC,Greece,Argiroupoli,info@kallergisinteriors.gr,www.kallergisinteriors.gr,kallergis-interior-textiles-ltd
Kamal Mills Pvt. Ltd.,PAK,Pakistan,Faisalabad,junaid.tariq@kamal.com.pk,www.kamalpk.com,kamal-mills-pvt-ltd
Kamal Textile Mills (Private) Limited,PAK,Pakistan,Faisalabad,muzzamil@kamaltextiles.com,www.kamaltextiles.com,kamal-textile-mills-private-limited
Kam&yacute;k Daunen s.r.o.,CZE,Czech Republic,Kamyk nad Vltavou,info@kamykdaunen.cz,www.kamykdaunen.cz,kamk-daunen-sro
"Hangzhou Kanghao Hualong Home Textile Products Co., Ltd.",CHN,China,Hangzhou Zhejiang,kristin@hualongfeather.com,,hangzhou-kanghao-hualong-home-textile-products-co-ltd
Kanodia Fabrics (International),IND,India,Mumbai,sales@kanodiadecor.com,www.kanodiadecor.com,kanodia-fabrics-international
Kanodia Global Pvt. Ltd.,IND,India,New Delhi,ashwani.kanodia@kanodiaglobal.com,www.kanodiaglobal.com,kanodia-global-pvt-ltd
Kansal International,IND,India,Panipat,kansalinternational01@gmail.com,,kansal-international
KARAN EXPORTS,IND,India,Agra,,www.karanexports.com,karan-exports
Karupannya Rangpur Ltd.,BGD,Bangladesh,Rangpur,selim@karupannya.com.bd,www.karupannya.com.bd,karupannya-rangpur-ltd
"Karwel  Z. Jedrychowski, K. Renski Spolka Jawna",POL,Poland,Dlutowo,karwel@karwel.com.pl,www.karwel.com.pl,karwel--z-jedrychowski-k-renski-spolka-jawna
Kasatex Home Furnishing Pvt. Ltd.,IND,India,Bhadohi,,www.rizwanexporthouse.com,kasatex-home-furnishing-pvt-ltd
"Kateka Co., Ltd.",KHM,Cambodia,Phnom Penh,katekatool@outlook.com,https://www.katekacrafts.com/,kateka-co-ltd
Katsu Creative Project,JPN,Japan,"Ukyo-ku, Kyoto Kyoto",k-c-p@mbox.kyoto-inet.or.jp,,katsu-creative-project
Kausar Processing Industries (Pvt) Ltd.,PAK,Pakistan,Faisalabad,ammar@kausar.com,www.kausar.com,kausar-processing-industries-pvt-ltd
Kaushal International,IND,India,Noida,ajay@kaushalhome.com,www.kaushalinternational.com,kaushal-international
Kav Exports,IND,India,Bhadohi,sanjivekhanna@yahoo.com,www.kavexports.com,kav-exports
KAV Global,IND,India,Bhadohi,,,kav-global
Kaynak Havlu Sanayi ve Ticaret A.S.,TUR,Türkiye,Gümüsler- Denizli,kaynakhavlu@kaynaktekstil.com,www.kaynaktextile.com,kaynak-havlu-sanayi-ve-ticaret-as
Kaysons Exports,IND,India,Agra,info@achalamit.in,,kaysons-exports
Kayteks &Ouml;rme Giyim San. ve Tic. A.S.,TUR,Türkiye,Denizli,melih@kayteks.com,www.kayteks.com,kayteks-oerme-giyim-san-ve-tic-as
K. B. Exports Pvt. Ltd.,PAK,Pakistan,Karachi,baig.sppakistan@gmail.com,www.kbexports.com,k-b-exports-pvt-ltd
KBM Sp. z o.o.,POL,Poland,Belchatow,barbara.rotek@kbm.com.pl,www.kbm.com.pl,kbm-sp-z-oo
KBT Bettwaren Vertriebs GmbH &amp; Co. KG,DEU,Germany,Everswinkel,info@kbt-bettwaren.de,www.kbt.de,kbt-bettwaren-vertriebs-gmbh--co-kg
Theo Keller GmbH,DEU,Germany,Bochum,info@theko-collection.com,www.theko-collection.com,theo-keller-gmbh
Kemal Ugurlu Tekstil San. ve Tic. A.S.,TUR,Türkiye,Denizli,kemal@ugurlutekstil.com.tr,www.ugurlutekstil.com.tr,kemal-ugurlu-tekstil-san-ve-tic-as
Kerem Boyama Nakis Tekstil ve &Ouml;rme San. Tic. Ltd. Sti.,TUR,Türkiye,Denizli,info@keremtekstil.com.tr,www.keremtekstil.com.tr,kerem-boyama-nakis-tekstil-ve-oerme-san-tic-ltd-sti
Keshardeo Combines,IND,India,Mumbai,info@keshardeo.com,www.keshardeo.com,keshardeo-combines
Kets Tekstil Turizm Ticaret A.S.,TUR,Türkiye,Istanbul,kets@kadifeteks.com,www.kadifeteks.com,kets-tekstil-turizm-ticaret-as
Khanna Carpet Collection,IND,India,Bhadohi,,,khanna-carpet-collection
Khataiwalas Textiles &amp; Home Furnishings,IND,India,"Jaipur, Rajasthan",khataiwalas@hotmail.com,www.khataiwalas.com,khataiwalas-textiles--home-furnishings
Khurshid Textiles,PAK,Pakistan,Lahore,hammad@khurshidtextiles.com,www.khurshidtextiles.com,khurshid-textiles
Khyber Weavers International,PAK,Pakistan,Kasur,info@khyberweavers.com,www.khyberweavers.com,khyber-weavers-international
King Yarn,IND,India,Kanpur Nagar,info@niryatak.in,www.nirayatk.in,king-yarn
Kishan International,IND,India,Bangalore,vickysilks1@gmail.com,www.kishansilkint.com,kishan-international
K.K.P Fine Linen Pvt. Ltd.,IND,India,Namakkal,flsm@kkpindia.com,www.kkpfinelinen.com,kkp-fine-linen-pvt-ltd
Klassik Lamitex Pvt. Ltd.,IND,India,"Rewari, Haryana",info@klassik.in,,klassik-lamitex-pvt-ltd
KN Terry Tex,PAK,Pakistan,Karachi,rameez@babeimpex.com,,kn-terry-tex
Kobe Tekstil San. Ve Tic. Ltd. Sti.,TUR,Türkiye,Honaz /Denizli,sultan@kobetekstil.com.tr,www.kobetekstil.com.tr,kobe-tekstil-san-ve-tic-ltd-sti
Kohinoor Carpet,IND,India,Panipat,chhaya@kohinoorcarpet.in,www.kohinoorcarpets.in,kohinoor-carpet
Kohinoor Textile Mills Limited,PAK,Pakistan,Rawalpindi,khalid.munir@kmlgpk.com,www.kmlg.com,kohinoor-textile-mills-limited
Peter Kohl Nachf. Franz Kohl KG,DEU,Germany,Flörsheim am Main,info@peterkohl.com,www.peterkohl.com,peter-kohl-nachf-franz-kohl-kg
"Producent Poscieli, Kolder, Przescieradel Poduszek Koma Sp. z o.o.",POL,Poland,Radom,biuro@koma.info.pl,,producent-poscieli-kolder-przescieradel-poduszek-koma-sp-z-oo
Korteks Mensucat Sanayi ve Ticaret Anonim Sirketi,TUR,Türkiye,Bursa,korteks.info@zorlu.com,www.korteks.com.tr,korteks-mensucat-sanayi-ve-ticaret-anonim-sirketi
Krass + Wissing GmbH Textile B&auml;nder,DEU,Germany,Steinfurt,info@krasspluswissing.de,www.krasspluswissing.de,krass--wissing-gmbh-textile-baender
KT Exclusive GmbH,DEU,Germany,Düsseldorf,yana@kt-exclusive.com,www.kt-exclusive.com,kt-exclusive-gmbh
K&uuml;c&uuml;kcalik Tekstil San. ve Tic. A.S,TUR,Türkiye,Bursa,info@kcalik.com,www.kucukcalik.com.tr,kuecuekcalik-tekstil-san-ve-tic-as
K&uuml;c&uuml;kerler Tekstil San. ve Tic. Ltd. Sti,TUR,Türkiye,Bursa,sales2@kucukerler.com,www.kucukerler.com,kuecuekerler-tekstil-san-ve-tic-ltd-sti
K&uuml;c&uuml;ker Tekstil San. ve Tic. A.S.,TUR,Türkiye,Denizli,merve@kucuker.com,www.kucuker.com,kuecueker-tekstil-san-ve-tic-as
Laaj International,IND,India,New Delhi,laaj@laajinternational.com,www.laajinternational.com,laaj-international
Ladin Ithalat Ihracat Sanayi ve Ticaret Ltd. Sti.,TUR,Türkiye,Denizli,info@ladinne.com,www.ladinne.com,ladin-ithalat-ihracat-sanayi-ve-ticaret-ltd-sti
Laguna Lak&aacute;stextil Kereskedelmi Kft.,HUN,Hungary,Szombathely,info@lagunatextil.com,www.lagunatextil.com,laguna-lakstextil-kereskedelmi-kft
Laiq Rehman Textile Mills Pvt. Ltd.,PAK,Pakistan,Karachi,paom@pakagrogroup.com,,laiq-rehman-textile-mills-pvt-ltd
Lakhany Silk Mills (Pvt) Ltd.,PAK,Pakistan,Karachi,furqanlakhany@lsmtowels.com,www.lsmtowels.com,lakhany-silk-mills-pvt-ltd
Lakshmi Handicrafts,IND,India,Gurgaon,upiplani@crewelleather.com,www.crewelleather.com,lakshmi-handicrafts
Lale Mefrusat Sanayi Ticaret ve Pazarlama Anonim Sirketi,TUR,Türkiye,Istanbul,info@la-teks.com,www.la-teks.com.tr,lale-mefrusat-sanayi-ticaret-ve-pazarlama-anonim-sirketi
LAL Industries,PAK,Pakistan,Multan,usman@lal1999.com,www.lalindustries.com,lal-industries
"Lameirinho - Ind&uacute;stria Textil, S.A.",PRT,Portugal,Guimaraes,marketing@lameirinho.pt,www.lameirinho.pt,lameirinho---indstria-textil-sa
Laminats Orient S.L.,ESP,Spain,Hostalric,orient@laminatesorient.eu,www.laminatesorient.eu,laminats-orient-sl
LLC &#39;LANAVITTA&#39;,UKR,Ukraine,Sumy,0957739893@ukr.net,lanavitta.com,llc-lanavitta
Marzotto Lab S.r.l. - Div. Lanerossi Home Textile,ITA,Italy,Valdagno,info@lanerossi.com,https://lanerossi.com/,marzotto-lab-srl---div-lanerossi-home-textile
Lauren Wan Design,USA,United States,Demarest New Jersey,lauren@laurenwan.com,https://www.laurenwan.com/,lauren-wan-design
LDS PRODUCTION uvoz-izvoz DOOEL Shtip,MKD,North Macedonia,Shtip,office@lds.mk,www.lds.mk,lds-production-uvoz-izvoz-dooel-shtip
Le Cadeau Berbere,MAR,Morocco,Marrakech,artfolk2000@gmail.com,www.lecadeauberbere.com,le-cadeau-berbere
Lech Fabrics Sp. z o.o.,POL,Poland,Kostrzyn,lech@lechfabrics.com,www.lechfabrics.com,lech-fabrics-sp-z-oo
